tx_id,cuenta_id,monto,moneda,saldo_previo,saldo_posterior,timestamp_contable
TX0008497,CU000799,685.76,USD,-394.55,291.21,2025-11-26T14:32:11Z
TX0008014,CU001390,879.36,USD,37444.51,38323.87,2025-11-26T15:04:59Z
TX0000790,CU000051,980.40,USD,22018.22,22998.62,2025-11-26T15:06:38Z
TX0008188,CU000988,417.24,USD,8965.14,9382.38,2025-11-26T15:08:47Z
TX0001211,CU000457,7663.62,GTQ,5810.42,13474.04,2025-11-26T15:38:56Z
TX0000997,CU001621,4183.02,GTQ,326202.07,330385.09,2025-11-26T15:40:58Z
TX0007908,CU000561,373.77,USD,33976.52,34350.29,2025-11-26T15:57:31Z
TX0001525,CU000589,1423.49,GTQ,7011.23,8434.72,2025-11-26T16:42:48Z
TX0006559,CU000963,1851.42,USD,219821.60,221673.02,2025-11-26T17:43:57Z
TX0005555,CU000917,1747.57,USD,44567.65,46315.22,2025-11-26T18:16:25Z
TX0000606,CU000158,410.82,GTQ,26530.43,26941.25,2025-11-26T19:06:33Z
TX0007354,CU001444,413.98,USD,27594.12,28008.10,2025-11-26T19:18:19Z
TX0001619,CU000008,1813.69,GTQ,31833.08,33646.77,2025-11-26T19:35:29Z
TX0003915,CU001128,572.94,GTQ,29976.41,30549.35,2025-11-26T20:17:00Z
TX0005683,CU000560,1615.29,USD,19199.42,20814.71,2025-11-26T20:35:40Z
TX0005920,CU001196,887.12,GTQ,6174.23,7061.35,2025-11-26T20:51:35Z
TX0005288,CU001515,2051.48,GTQ,68415.12,70466.60,2025-11-26T20:58:50Z
TX0007369,CU000381,255.76,USD,16712.51,16968.27,2025-11-26T21:47:55Z
TX0007392,CU001281,856.70,GTQ,15536.81,15536.81,2025-11-26T22:18:47Z
TX0004207,CU001485,2915.29,GTQ,24105.33,27020.62,2025-11-26T22:56:41Z
TX0003403,CU001690,605.65,GTQ,3309.37,3915.02,2025-11-26T23:30:40Z
TX0003844,CU001318,862.57,GTQ,4296.09,5158.66,2025-11-26T23:37:38Z
TX0005551,CU000835,827.90,USD,14464.96,15292.86,2025-11-27T00:28:33Z
TX0000613,CU001580,1353.46,USD,6669.62,8023.08,2025-11-27T00:35:52Z
TX0003118,CU000713,1382.87,USD,32908.42,34291.29,2025-11-27T00:56:47Z
TX0005725,CU000052,662.62,USD,16839.53,17502.15,2025-11-27T01:10:29Z
TX0001405,CU001254,1552.38,USD,66265.51,67817.89,2025-11-27T01:13:26Z
TX0001222,CU001407,698.94,USD,33481.20,34180.14,2025-11-27T01:27:29Z
TX0005213,CU001230,1312.42,GTQ,17347.24,18659.66,2025-11-27T01:29:32Z
TX0005446,CU000934,952.71,USD,28039.84,28992.55,2025-11-27T02:00:46Z
TX0003234,CU000755,2321.18,GTQ,37342.68,39663.86,2025-11-27T02:37:34Z
TX0001114,CU001522,418.47,USD,9318.72,9737.19,2025-11-27T02:51:56Z
TX0008392,CU001437,1582.52,GTQ,69997.66,71580.18,2025-11-27T03:21:39Z
TX0002036,CU000012,1439.68,USD,10742.70,12182.38,2025-11-27T03:25:52Z
TX0007542,CU000018,318.67,GTQ,39951.16,40269.83,2025-11-27T03:30:21Z
TX0000161,CU000714,857.74,GTQ,25868.52,26726.26,2025-11-27T03:38:09Z
TX0000776,CU001464,2880.96,USD,27438.61,30319.57,2025-11-27T03:55:06Z
TX0007328,CU000300,2128.36,USD,3190.77,5319.13,2025-11-27T04:17:29Z
TX0008987,CU000779,3639.54,USD,33702.56,37342.10,2025-11-27T05:08:01Z
TX0003776,CU001405,3552.72,GTQ,10979.13,14531.85,2025-11-27T05:20:28Z
TX0002718,CU000037,782.22,USD,25375.62,26157.84,2025-11-27T05:31:32Z
TX0008363,CU000089,1015.61,USD,28301.28,28301.28,2025-11-27T05:45:31Z
TX0006636,CU000501,578.94,GTQ,38321.98,38900.92,2025-11-27T07:18:30Z
TX0001867,CU000750,2642.49,GTQ,15093.85,17736.34,2025-11-27T07:43:43Z
TX0006641,CU001412,1033.32,USD,21520.00,22553.32,2025-11-27T07:46:29Z
TX0000398,CU000523,1987.55,GTQ,31139.43,33126.98,2025-11-27T08:32:25Z
TX0001890,CU001514,773.23,GTQ,39683.21,40456.44,2025-11-27T08:34:41Z
TX0000807,CU001083,256.09,USD,15776.47,16032.56,2025-11-27T08:55:24Z
TX0006198,CU000795,624.48,GTQ,30119.08,30743.56,2025-11-27T09:31:15Z
TX0001603,CU000772,1153.33,USD,21231.34,22384.67,2025-11-27T10:07:18Z
TX0006069,CU000783,3994.51,USD,23762.97,27757.48,2025-11-27T11:10:34Z
TX0006226,CU001384,275.61,USD,11410.39,11686.00,2025-11-27T13:45:28Z
TX0007965,CU000207,2043.33,USD,35019.71,37063.04,2025-11-27T14:11:08Z
TX0004034,CU001633,991.34,USD,9950.74,10942.08,2025-11-27T15:52:17Z
TX0005684,CU001633,1947.71,USD,10942.08,12889.79,2025-11-27T16:35:16Z
TX0001819,CU000793,363.79,USD,14034.70,14398.49,2025-11-27T17:25:24Z
TX0000558,CU000268,697.66,USD,59485.66,60183.32,2025-11-27T17:39:38Z
TX0003734,CU000337,344.17,USD,36135.86,36480.03,2025-11-27T17:57:08Z
TX0000621,CU000758,2419.97,USD,-166121.77,-163701.80,2025-11-27T18:09:24Z
TX0003863,CU000349,566.94,GTQ,4653.27,5220.21,2025-11-27T19:39:18Z
TX0004478,CU000300,344.86,GTQ,5319.13,5663.99,2025-11-27T20:19:43Z
TX0005204,CU001286,1288.70,USD,19419.20,20707.90,2025-11-27T20:43:03Z
TX0000988,CU000116,1941.69,GTQ,103467.65,105409.34,2025-11-27T21:14:12Z
TX0006210,CU000856,503.15,USD,59282.42,59785.57,2025-11-27T21:20:59Z
TX0004822,CU000586,395.00,USD,140117.86,140512.86,2025-11-27T21:26:31Z
TX0008624,CU001495,1334.66,USD,13690.34,15025.00,2025-11-27T22:37:14Z
TX0004828,CU001363,2559.07,USD,1978.30,4537.37,2025-11-27T23:24:12Z
TX0007377,CU000340,2474.10,GTQ,4969.28,7443.38,2025-11-27T23:32:30Z
TX0001117,CU000544,352.30,GTQ,20603.73,20956.03,2025-11-28T00:34:30Z
TX0004313,CU001119,1512.07,GTQ,931.49,931.49,2025-11-28T01:07:48Z
TX0007509,CU001047,1231.47,GTQ,5534.33,6765.80,2025-11-28T01:21:19Z
TX0006388,CU000843,1029.40,USD,205385.69,206415.09,2025-11-28T01:44:09Z
TX0002238,CU000379,4137.54,GTQ,62786.91,66924.45,2025-11-28T04:04:16Z
TX0000460,CU001237,1310.72,USD,36381.09,37691.81,2025-11-28T04:48:26Z
TX0004918,CU000336,881.76,USD,10496.44,11378.20,2025-11-28T04:55:40Z
TX0003129,CU001466,828.30,USD,52797.03,53625.33,2025-11-28T04:55:57Z
TX0006824,CU000453,1235.22,USD,28232.16,28232.16,2025-11-28T05:12:42Z
TX0007394,CU000361,270.79,GTQ,25914.62,26185.41,2025-11-28T05:53:20Z
TX0003582,CU001734,804.12,USD,21984.25,22788.37,2025-11-28T05:57:13Z
TX0002456,CU000281,553.80,USD,38244.46,38798.26,2025-11-28T06:59:08Z
TX0004239,CU000597,1619.48,GTQ,37700.80,39320.28,2025-11-28T07:01:03Z
TX0001007,CU001745,1352.84,GTQ,22358.57,22358.57,2025-11-28T07:50:21Z
TX0000278,CU001702,2129.46,USD,14809.20,16938.66,2025-11-28T08:02:04Z
TX0004491,CU000738,1176.35,USD,22925.38,24101.73,2025-11-28T08:11:34Z
TX0006926,CU000237,2475.72,GTQ,17120.90,19596.62,2025-11-28T08:24:03Z
TX0000895,CU001032,1665.17,GTQ,14177.17,15842.34,2025-11-28T08:27:12Z
TX0006793,CU000546,577.94,GTQ,40691.48,41269.42,2025-11-28T10:35:21Z
TX0008256,CU000007,1859.86,USD,10665.06,12524.92,2025-11-28T11:27:49Z
TX0003691,CU001014,188.76,GTQ,6435.50,6624.26,2025-11-28T11:45:16Z
TX0002081,CU000323,560.27,USD,29134.35,29694.62,2025-11-28T12:23:09Z
TX0008738,CU001093,2632.21,USD,38452.74,41084.95,2025-11-28T12:28:28Z
TX0003338,CU000688,1071.96,USD,34318.20,35390.16,2025-11-28T13:22:07Z
TX0002504,CU001215,435.80,GTQ,1598.63,2034.43,2025-11-28T13:48:10Z
TX0002228,CU000305,1018.86,USD,153338.98,154357.84,2025-11-28T14:27:13Z
TX0006539,CU001358,309.36,USD,8697.28,9006.64,2025-11-28T14:42:03Z
TX0000800,CU000058,158824.83,GTQ,1488.85,160313.68,2025-11-28T15:15:20Z
TX0000797,CU001197,352.65,GTQ,40338.97,40691.62,2025-11-28T15:15:49Z
TX0007786,CU001684,1102.76,USD,20735.11,21837.87,2025-11-28T15:24:19Z
TX0008210,CU000028,980.59,USD,35810.25,36790.84,2025-11-28T15:30:15Z
TX0002510,CU000669,2778.94,GTQ,2198.61,4977.55,2025-11-28T15:47:44Z
TX0001241,CU001771,1220.72,GTQ,35982.30,37203.02,2025-11-28T16:06:40Z
TX0007540,CU001289,239.21,GTQ,37641.20,37880.41,2025-11-28T16:51:42Z
TX0006802,CU000383,3339.45,GTQ,59062.16,62401.61,2025-11-28T16:55:46Z
TX0000712,CU000094,9258.58,GTQ,40667.96,49926.54,2025-11-28T17:03:45Z
TX0006837,CU000733,1633.70,USD,21509.68,23143.38,2025-11-28T17:04:04Z
TX0004252,CU000260,716.49,USD,33101.75,33818.24,2025-11-28T18:15:22Z
TX0008619,CU000627,903.98,GTQ,2586.76,3490.74,2025-11-28T19:00:34Z
TX0005066,CU000421,674.75,USD,50854.03,51528.78,2025-11-28T19:25:26Z
TX0008789,CU001376,2144.88,GTQ,54087.71,56232.59,2025-11-28T20:05:07Z
TX0002276,CU000944,114774.53,USD,9445.65,124220.18,2025-11-28T20:11:25Z
TX0002331,CU000199,998.60,USD,60941.61,60941.61,2025-11-28T20:19:19Z
TX0004120,CU001669,1653.21,GTQ,47841.55,49494.76,2025-11-28T20:49:44Z
TX0008298,CU000133,2207.28,USD,39266.98,41474.26,2025-11-28T21:00:41Z
TX0002581,CU000621,536.36,USD,17637.00,18173.36,2025-11-28T21:20:12Z
TX0003008,CU001444,859.20,GTQ,28008.10,28867.30,2025-11-28T21:30:20Z
TX0003200,CU000833,2317.65,GTQ,6744.07,9061.72,2025-11-28T22:10:25Z
TX0006238,CU000900,448.94,GTQ,36716.53,37165.47,2025-11-28T22:35:07Z
TX0008068,CU001470,1236.99,GTQ,3720.62,4957.61,2025-11-28T22:41:46Z
TX0003580,CU000662,1507.42,USD,18227.10,19734.52,2025-11-28T23:37:44Z
TX0001781,CU001760,983.74,USD,127418.41,128402.15,2025-11-29T00:05:01Z
TX0001539,CU000364,982.29,USD,6036.05,7018.34,2025-11-29T00:29:49Z
TX0005100,CU000370,1867.89,USD,51437.85,53305.74,2025-11-29T00:42:21Z
TX0001753,CU001400,585.39,GTQ,5305.70,5891.09,2025-11-29T00:46:28Z
TX0003162,CU000603,1153.22,USD,31896.36,33049.58,2025-11-29T01:43:41Z
TX0004916,CU000287,599.22,GTQ,-2690.65,-2091.43,2025-11-29T01:51:28Z
TX0006279,CU000276,673.30,USD,14076.75,14750.05,2025-11-29T01:51:57Z
TX0007029,CU001060,737.51,GTQ,43898.89,44636.40,2025-11-29T02:48:45Z
TX0000666,CU000894,1437.30,USD,12163.18,13600.48,2025-11-29T03:24:26Z
TX0000701,CU001711,3263.61,GTQ,7745.95,11009.56,2025-11-29T04:41:35Z
TX0003152,CU001754,846.38,GTQ,4280.67,5127.05,2025-11-29T05:09:05Z
TX0000243,CU000507,1331.04,USD,9456.95,10787.99,2025-11-29T05:49:26Z
TX0007791,CU001607,449.73,USD,27783.78,28233.51,2025-11-29T05:51:28Z
TX0008066,CU001609,2665.97,USD,309162.11,311828.08,2025-11-29T06:04:23Z
TX0001385,CU001618,477.78,USD,51382.68,51860.46,2025-11-29T06:36:28Z
TX0008779,CU000692,680.72,USD,15057.93,15738.65,2025-11-29T08:09:57Z
TX0003533,CU000850,409.94,GTQ,5521.94,5931.88,2025-11-29T08:39:38Z
TX0003498,CU000665,1584.74,USD,33559.34,35144.08,2025-11-29T09:20:05Z
TX0006150,CU001479,1819.77,GTQ,33716.06,35535.83,2025-11-29T10:00:45Z
TX0004358,CU001553,240.87,USD,8661.43,8902.30,2025-11-29T10:07:56Z
TX0001439,CU001167,1362.83,GTQ,332393.42,333756.25,2025-11-29T10:12:10Z
TX0001814,CU000917,239.38,USD,46315.22,46315.22,2025-11-29T10:14:07Z
TX0000036,CU001587,1805.38,GTQ,10030.33,11835.71,2025-11-29T10:14:22Z
TX0005935,CU000523,4581.54,GTQ,33126.98,33126.98,2025-11-29T10:39:54Z
TX0008808,CU001009,4277.36,USD,26467.35,30744.71,2025-11-29T12:26:04Z
TX0003890,CU001736,862.67,GTQ,17543.48,18406.15,2025-11-29T12:47:03Z
TX0008029,CU001656,2993.23,USD,61285.52,64278.75,2025-11-29T14:14:32Z
TX0007511,CU001703,486.04,USD,12354.65,12840.69,2025-11-29T14:27:11Z
TX0005905,CU000594,1513.21,GTQ,21728.71,23241.92,2025-11-29T14:30:25Z
TX0000640,CU000547,2246.51,GTQ,33146.09,35392.60,2025-11-29T14:53:49Z
TX0003936,CU001565,596.23,USD,38410.09,39006.32,2025-11-29T15:03:36Z
TX0006243,CU000050,116.26,GTQ,12509.02,12625.28,2025-11-29T16:41:18Z
TX0008203,CU000778,740.24,USD,31325.47,32065.71,2025-11-29T17:18:29Z
TX0002608,CU001633,1146.35,USD,12889.79,14036.14,2025-11-29T17:23:30Z
TX0000454,CU001423,187.15,GTQ,23163.78,23350.93,2025-11-29T18:05:09Z
TX0001434,CU001575,1516.83,USD,51516.03,53032.86,2025-11-29T18:09:02Z
TX0000775,CU001528,1823.84,GTQ,2094.64,3918.48,2025-11-29T18:28:46Z
TX0006055,CU000428,1085.00,GTQ,19284.09,20369.09,2025-11-29T18:30:43Z
TX0005728,CU001269,793.90,USD,48869.23,49663.13,2025-11-29T18:35:00Z
TX0000811,CU000012,1394.93,USD,12182.38,13577.31,2025-11-29T18:44:02Z
TX0003037,CU001389,1757.91,USD,3787.87,5545.78,2025-11-29T18:46:28Z
TX0006780,CU001664,5945.76,GTQ,44087.87,50033.63,2025-11-29T19:43:07Z
TX0005870,CU001600,605.26,USD,40919.76,41525.02,2025-11-29T20:10:27Z
TX0007770,CU000176,542.98,USD,55401.52,55944.50,2025-11-29T20:44:00Z
TX0007099,CU000490,1195.16,GTQ,18802.61,19997.77,2025-11-29T21:15:44Z
TX0007550,CU000762,1849.39,USD,28630.95,30480.34,2025-11-29T21:52:07Z
TX0008300,CU000881,789.23,USD,38993.58,39782.81,2025-11-29T22:18:51Z
TX0006506,CU001677,2226.61,GTQ,54778.68,57005.29,2025-11-29T22:34:02Z
TX0004773,CU001774,1150.03,GTQ,42671.15,43821.18,2025-11-29T23:10:12Z
TX0003366,CU000557,64557.30,GTQ,18901.13,83458.43,2025-11-29T23:25:25Z
TX0008226,CU001101,776.98,USD,1409.89,2186.87,2025-11-30T00:13:44Z
TX0002207,CU000067,459.06,GTQ,34403.37,34862.43,2025-11-30T00:17:54Z
TX0004463,CU001489,4967.60,GTQ,51881.75,56849.35,2025-11-30T00:20:02Z
TX0003950,CU001119,672.41,GTQ,931.49,1603.90,2025-11-30T00:35:55Z
TX0005308,CU000859,1960.71,USD,303039.11,304999.82,2025-11-30T00:36:53Z
TX0006371,CU000376,335.36,USD,43133.35,43468.71,2025-11-30T01:17:49Z
TX0001559,CU001032,637.15,GTQ,15842.34,16479.49,2025-11-30T01:43:02Z
TX0008110,CU000692,1204.71,USD,15738.65,16943.36,2025-11-30T01:43:08Z
TX0008151,CU000607,1350.72,USD,22632.65,23983.37,2025-11-30T02:23:54Z
TX0001292,CU001048,702.92,USD,34783.15,35486.07,2025-11-30T02:28:44Z
TX0002496,CU001038,336.75,USD,21644.65,21644.65,2025-11-30T02:33:42Z
TX0002308,CU000799,2153.80,USD,-333.27,1820.53,2025-11-30T02:56:07Z
TX0008424,CU000852,146.65,USD,39692.59,39839.24,2025-11-30T02:56:45Z
TX0004205,CU001676,1058.05,USD,-107990.74,-106932.69,2025-11-30T03:42:47Z
TX0000859,CU001345,1204.94,USD,31038.35,32243.29,2025-11-30T03:47:48Z
TX0005877,CU000213,1494.97,GTQ,25843.96,27338.93,2025-11-30T04:16:19Z
TX0003474,CU000631,2676.02,USD,30284.29,32960.31,2025-11-30T04:34:05Z
TX0007183,CU001552,171.29,USD,28290.27,28461.56,2025-11-30T07:05:36Z
TX0008241,CU000285,901.26,USD,25569.23,26470.49,2025-11-30T07:13:39Z
TX0002885,CU000120,419.94,USD,7265.72,7685.66,2025-11-30T07:23:45Z
TX0000416,CU000777,1011.74,USD,13580.08,14591.82,2025-11-30T07:50:22Z
TX0008823,CU001299,1689.57,GTQ,38065.76,39755.33,2025-11-30T08:37:53Z
TX0003180,CU000703,622.14,GTQ,51407.16,52029.30,2025-11-30T08:54:50Z
TX0000852,CU000885,1550.95,USD,22525.37,24076.32,2025-11-30T09:08:11Z
TX0006442,CU001081,903.97,USD,57515.59,58419.56,2025-11-30T11:14:45Z
TX0000946,CU001522,132.14,USD,9737.19,9869.33,2025-11-30T11:25:10Z
TX0005309,CU000023,1405.03,USD,84405.06,85810.09,2025-11-30T11:41:59Z
TX0004793,CU000470,370.25,USD,27104.09,27474.34,2025-11-30T12:36:35Z
TX0001173,CU001071,491.91,USD,21119.80,21611.71,2025-11-30T13:03:54Z
TX0000902,CU001558,1293.40,USD,34282.24,35575.64,2025-11-30T13:17:20Z
TX0001055,CU001381,1130.98,USD,7400.47,8531.45,2025-11-30T13:17:39Z
TX0007238,CU001514,186.15,USD,40456.44,40642.59,2025-11-30T14:51:00Z
TX0003693,CU001757,632.20,USD,35473.42,36105.62,2025-11-30T15:34:27Z
TX0004700,CU000973,619.98,USD,14976.52,14976.52,2025-11-30T16:09:30Z
TX0002167,CU001504,492.17,USD,9405.58,9897.75,2025-11-30T16:12:38Z
TX0002447,CU000284,1383.37,USD,14578.81,15962.18,2025-11-30T16:41:18Z
TX0004557,CU001545,802.31,GTQ,775.94,1578.25,2025-11-30T16:45:43Z
TX0002453,CU001119,126.48,USD,1603.90,1730.38,2025-11-30T17:12:41Z
TX0006561,CU000217,672.45,GTQ,44240.89,44913.34,2025-11-30T17:35:55Z
TX0006746,CU000476,468.54,GTQ,56072.96,56072.96,2025-11-30T18:02:37Z
TX0000563,CU001100,1409.34,USD,51356.94,52766.28,2025-11-30T18:46:53Z
TX0003938,CU001229,2715.56,USD,44066.91,46782.47,2025-11-30T18:55:47Z
TX0002448,CU000536,752.48,GTQ,38012.98,38765.46,2025-11-30T19:09:20Z
TX0004092,CU001309,848.59,GTQ,29426.61,30275.20,2025-11-30T19:27:34Z
TX0006263,CU000362,3685.23,GTQ,54554.06,58239.29,2025-11-30T20:01:57Z
TX0002679,CU001451,3138.21,USD,5122.45,8260.66,2025-11-30T20:26:12Z
TX0008044,CU000893,1930.19,USD,60001.45,61931.64,2025-11-30T20:59:53Z
TX0002047,CU001428,2400.52,USD,22665.72,25066.24,2025-11-30T21:58:52Z
TX0002961,CU000154,1014.50,USD,20111.12,21125.62,2025-11-30T22:12:32Z
TX0006419,CU000084,6202.70,USD,164100.67,170303.37,2025-11-30T22:14:24Z
TX0005881,CU001431,1329.57,USD,23085.73,24415.30,2025-11-30T22:56:26Z
TX0007276,CU001208,307.66,GTQ,13903.41,14211.07,2025-11-30T23:02:39Z
TX0000597,CU000211,1877.86,USD,21879.94,23757.80,2025-11-30T23:04:31Z
TX0002086,CU000106,973.61,USD,3035.77,4009.38,2025-11-30T23:06:47Z
TX0006042,CU001019,614.55,GTQ,10142.26,10756.81,2025-11-30T23:18:38Z
TX0007932,CU001632,763.82,USD,14474.04,15237.86,2025-12-01T00:19:22Z
TX0001163,CU000597,1411.99,USD,38262.23,39674.22,2025-12-01T00:43:44Z
TX0008386,CU000881,2933.33,USD,39782.81,42716.14,2025-12-01T01:09:48Z
TX0002131,CU000685,2744.29,USD,20256.49,23000.78,2025-12-01T01:11:19Z
TX0000756,CU000065,609.52,GTQ,17179.03,17788.55,2025-12-01T01:43:09Z
TX0005041,CU000998,1455.26,USD,15697.59,17152.85,2025-12-01T04:01:56Z
TX0007801,CU000495,1644.13,GTQ,48307.03,49951.16,2025-12-01T04:17:41Z
TX0007205,CU000253,387.30,GTQ,289306.13,289693.43,2025-12-01T04:45:43Z
TX0003363,CU000575,331.14,USD,58478.00,58809.14,2025-12-01T04:52:57Z
TX0000598,CU000853,367.92,USD,33158.00,33525.92,2025-12-01T05:13:26Z
TX0003032,CU000357,473.87,USD,43009.17,43483.04,2025-12-01T05:32:12Z
TX0003608,CU001353,899.96,USD,53099.95,53999.91,2025-12-01T06:23:18Z
TX0007321,CU001239,2125.87,USD,58975.89,61101.76,2025-12-01T08:36:44Z
TX0004775,CU000113,1276.89,USD,17961.01,19237.90,2025-12-01T08:41:15Z
TX0002268,CU001501,247.02,USD,35262.67,35509.69,2025-12-01T08:45:00Z
TX0001038,CU000089,1288.46,USD,28301.28,29589.74,2025-12-01T09:50:32Z
TX0001677,CU001767,628.54,GTQ,14638.27,15266.81,2025-12-01T10:09:24Z
TX0007146,CU001744,906.72,GTQ,2356.55,3263.27,2025-12-01T10:16:34Z
TX0003810,CU001386,1884.09,USD,8719.66,10603.75,2025-12-01T10:19:48Z
TX0001954,CU001569,927.72,USD,35511.74,36439.46,2025-12-01T10:38:12Z
TX0001138,CU001420,1357.61,GTQ,5687.79,7045.40,2025-12-01T10:59:36Z
TX0007960,CU000110,715.30,GTQ,39462.17,40177.47,2025-12-01T11:16:33Z
TX0000587,CU001567,1405.27,USD,46309.43,46309.43,2025-12-01T12:27:37Z
TX0004752,CU001657,994.69,USD,64645.77,65640.46,2025-12-01T12:36:27Z
TX0008225,CU001104,995.92,USD,1955.63,2951.55,2025-12-01T13:11:17Z
TX0004768,CU001047,680.11,USD,6765.80,7445.91,2025-12-01T13:22:57Z
TX0004521,CU000953,870.14,USD,22346.11,23216.25,2025-12-01T13:27:15Z
TX0004212,CU001368,938.69,GTQ,13165.74,14104.43,2025-12-01T15:00:11Z
TX0002743,CU000158,856.81,USD,26941.25,27798.06,2025-12-01T15:12:15Z
TX0006268,CU000252,1990.26,GTQ,4055.11,6045.37,2025-12-01T16:02:00Z
TX0003087,CU000208,301.71,GTQ,37771.84,38073.55,2025-12-01T16:34:40Z
TX0007209,CU000193,1753.00,USD,32562.76,34315.76,2025-12-01T16:48:06Z
TX0006381,CU001536,1033.17,GTQ,11823.80,12856.97,2025-12-01T17:22:14Z
TX0007068,CU001151,805.01,USD,39314.36,40119.37,2025-12-01T17:45:40Z
TX0003006,CU001515,1297.79,GTQ,70466.60,71764.39,2025-12-01T17:46:11Z
TX0001726,CU000120,1149.33,GTQ,7685.66,8834.99,2025-12-01T18:50:03Z
TX0005828,CU000924,1359.35,USD,17419.23,18778.58,2025-12-01T19:22:27Z
TX0006001,CU000741,3557.19,USD,188858.70,192415.89,2025-12-01T19:27:01Z
TX0002312,CU001709,4970.62,USD,25003.25,29973.87,2025-12-01T19:27:37Z
TX0006810,CU001456,3117.92,GTQ,9261.55,12379.47,2025-12-01T19:50:52Z
TX0001477,CU001787,2603.93,USD,33845.58,36449.51,2025-12-01T19:54:43Z
TX0004662,CU000313,708.70,GTQ,30891.84,31600.54,2025-12-01T20:38:18Z
TX0006836,CU001502,204.19,USD,30011.97,30216.16,2025-12-01T20:43:42Z
TX0001522,CU000890,186.01,USD,15115.36,15301.37,2025-12-01T20:50:07Z
TX0006877,CU000043,538.49,GTQ,6587.57,7126.06,2025-12-01T21:18:32Z
TX0003561,CU000529,594.54,USD,41488.27,42082.81,2025-12-01T22:05:31Z
TX0004779,CU001740,1308.46,USD,16965.37,18273.83,2025-12-01T22:09:59Z
TX0005263,CU000336,255.93,USD,11378.20,11634.13,2025-12-01T23:19:48Z
TX0003729,CU001451,471.94,GTQ,8260.66,8732.60,2025-12-02T00:41:03Z
TX0004416,CU000602,1171.99,USD,3033.97,4205.96,2025-12-02T00:54:29Z
TX0005907,CU000904,965.46,USD,15099.14,16064.60,2025-12-02T01:15:49Z
TX0000631,CU000052,1269.25,USD,17502.15,18771.40,2025-12-02T02:07:09Z
TX0001267,CU001577,5370.41,USD,-1963.81,3406.60,2025-12-02T02:55:32Z
TX0005699,CU000315,1498.37,GTQ,14939.82,16438.19,2025-12-02T03:01:41Z
TX0005697,CU000856,1432.16,USD,59785.57,61217.73,2025-12-02T04:29:02Z
TX0005045,CU000291,1386.67,USD,11656.13,13042.80,2025-12-02T04:37:06Z
TX0001581,CU000202,331.35,USD,20528.23,20859.58,2025-12-02T05:02:29Z
TX0006445,CU000689,1228.26,USD,12110.96,13339.22,2025-12-02T05:25:53Z
TX0007190,CU001451,354.18,GTQ,8732.60,9086.78,2025-12-02T06:01:54Z
TX0006374,CU000232,1081.62,USD,3709.62,4791.24,2025-12-02T06:15:54Z
TX0007275,CU000926,864.66,USD,49073.52,49938.18,2025-12-02T07:37:13Z
TX0004939,CU000005,1100.39,USD,53901.20,55001.59,2025-12-02T08:06:04Z
TX0005296,CU001050,1168.18,GTQ,98200.46,99368.64,2025-12-02T08:19:40Z
TX0005567,CU000158,392.80,GTQ,27798.06,28190.86,2025-12-02T08:40:23Z
TX0006875,CU001534,632.83,USD,21394.94,22027.77,2025-12-02T09:06:58Z
TX0002195,CU001719,703.54,GTQ,7706.30,8409.84,2025-12-02T09:21:08Z
TX0004704,CU001278,1604.74,GTQ,5821.61,7426.35,2025-12-02T09:40:59Z
TX0003564,CU000662,2032.58,GTQ,19734.52,21767.10,2025-12-02T09:49:47Z
TX0003108,CU001499,3288.45,GTQ,30510.38,33798.83,2025-12-02T09:57:20Z
TX0002358,CU000607,389.20,USD,23983.37,24372.57,2025-12-02T10:43:26Z
TX0006157,CU000388,877.67,USD,11311.95,12189.62,2025-12-02T10:59:10Z
TX0006742,CU001563,746.12,USD,-2893.78,-2147.66,2025-12-02T11:39:42Z
TX0007273,CU000097,277.07,GTQ,31496.10,31773.17,2025-12-02T11:59:53Z
TX0001042,CU000213,1711.30,USD,27338.93,29050.23,2025-12-02T12:21:53Z
TX0007186,CU000433,1853.59,USD,25466.95,27320.54,2025-12-02T12:33:40Z
TX0007166,CU000576,2414.70,GTQ,17867.34,20282.04,2025-12-02T12:44:27Z
TX0006414,CU000233,1037.67,GTQ,-636.77,400.90,2025-12-02T12:54:25Z
TX0007239,CU000297,1489.29,USD,276733.27,278222.56,2025-12-02T13:47:16Z
TX0008737,CU001158,734.37,USD,34611.92,35346.29,2025-12-02T14:11:52Z
TX0004582,CU001010,1162.86,GTQ,342721.89,343884.75,2025-12-02T14:24:28Z
TX0000380,CU001366,2782.00,USD,43196.00,45978.00,2025-12-02T14:40:52Z
TX0001657,CU000305,632.88,USD,154357.84,154990.72,2025-12-02T15:08:37Z
TX0006972,CU000193,1253.64,USD,34315.76,34315.76,2025-12-02T15:12:10Z
TX0008517,CU000469,1373.49,GTQ,206177.85,207551.34,2025-12-02T15:25:52Z
TX0004023,CU001369,769.22,USD,349627.47,350396.69,2025-12-02T17:06:10Z
TX0003134,CU001780,1428.12,USD,18563.77,19991.89,2025-12-02T17:28:31Z
TX0004489,CU001060,1806.88,GTQ,44636.40,44636.40,2025-12-02T18:41:00Z
TX0008812,CU001269,687.86,USD,49663.13,50350.99,2025-12-02T18:47:45Z
TX0001064,CU001584,2870.29,USD,24463.71,27334.00,2025-12-02T18:58:26Z
TX0003699,CU001394,3918.31,GTQ,40924.95,44843.26,2025-12-02T19:20:18Z
